"full_name","title","url","state","created","updated","closed","comments","body","author","days_open","days_no_activity"
"nlmixrdevelopment/nlmixr","Missing Observations","https://github.com/nlmixrdevelopment/nlmixr/issues/405","closed",2020-09-24,2020-09-24,2020-09-24,1,"I'm fitting a 2-compartment PK model in conjunction with an indirect PD model.  When the PK observations are merged with the PD observations using ID and TIME as merging variables, missing values are generated for both PK and PD observations as PK and PD samples were taken at different times.  How do I inform the model fitting algorithms that the dataset contains missing values for both PK and PD observations and to ignore these missing values?","Jwetherington",0,0
"nlmixrdevelopment/nlmixr","PKPD model","https://github.com/nlmixrdevelopment/nlmixr/issues/406","closed",2020-09-25,2020-09-26,2020-09-26,2,"I'm fitting to an observed dataset a 2-compartment PK model in conjunction with an indirect PD model. I've a dataset of PK and PD observations collected from multiple patients.  What name should be used to designate the column of observed PD data or can a pointer to the PD column included in the model code?  How are missing PD values handled (e.g., flagged)?  Thanks you for your help.  Very much appreciated.","Jwetherington",1,0
"pharmaR/riskmetric","[WIP] Building out testing suite and transition to GitHub actions","https://github.com/pharmaR/riskmetric/pull/161","closed",2020-09-26,2020-10-02,2020-10-02,4,"- Migrate to GitHub actions
- Lay out framework for having mock packages embedded in testing suite for source package metrics
- Mock web requests for installed/remote package metrics
- Some reworking of web requests to use `httr` for all web requests allowing `webmockr` to intercept requests
- Minor bug fixes to address issues encountered along the way","dgkf",6,0
"nlmixrdevelopment/nlmixr","Can nlmixr solve General Linear Models","https://github.com/nlmixrdevelopment/nlmixr/issues/407","open",2020-09-26,2020-11-20,NA,7,"Can we run Generalized Linear Models (ADVAN5 based in NONMEM) using nlmixr? If yes, any example model if available may help.","faisalhhu",270,215
"pharmaR/riskmetric","fixing R CMD check warnings & notes (errors require webmockr update)","https://github.com/pharmaR/riskmetric/pull/163","closed",2020-09-26,2020-09-26,2020-09-26,0,"- added .github to .Rbuildignore
- some minor typo fixes
- documented some previously undocumented parameters
- updated some import statements as caught by R CMD check
- removed crayon functions, formatting using only base condition formatting","dgkf",0,0
"pharmaR/riskmetric","Improve ?riskmetric documentation","https://github.com/pharmaR/riskmetric/issues/162","open",2020-09-26,2020-09-28,NA,0,"I realized today that our package documentation (in `./R/riskmetric.R`) is quite barebones. For the time being, I'm just copying over our DESCRIPTION blurb, but I think we could make this much more meaningful. 

Some ideas for things we could include:

- An overview of the general workflow and primary ""verbs"" of riskmetric, as outlined in our getting started vignette
- A catalog of implemented metrics
- Background about package status, how to contribute, how to feed back new use cases and design considerations","dgkf",270,268
"Novartis/peax","Custom encoders bug fixes","https://github.com/Novartis/peax/pull/12","closed",2020-09-28,2020-09-28,2020-09-28,0,"Fix a few issues introduced with custom encoders","flekschas",0,0
"Roche/rtables","nested not defaulting to FALSE for summarize_row_groups after multiple analyze","https://github.com/Roche/rtables/issues/71","closed",2020-09-28,2020-09-28,2020-09-28,1,"```
    lyt2 <- basic_table() %>%
        analyze(""SEX"") %>%
        analyze(""STRATA1"") %>%
        split_rows_by(""SEX"") %>%
        analyze(""SEX"")
    tbl2 <- build_table(lyt2, DM)
    expect_equal(dim(tbl2), c(29, 1))
```
","gmbecker",0,0
"Roche/rtables","summarize_row_groups on root split is broken","https://github.com/Roche/rtables/issues/72","closed",2020-09-28,2020-09-28,2020-09-28,1,"","gmbecker",0,0
"Roche/rtables","summarize_row_groups should take extra_args whcih are passed to content function(s).","https://github.com/Roche/rtables/issues/73","closed",2020-09-28,2020-10-06,2020-10-06,1,"","gmbecker",8,0
"pharmaR/riskmetric","use remote dependency webmockr","https://github.com/pharmaR/riskmetric/pull/164","closed",2020-09-28,2020-09-28,2020-09-28,0,"- updating github issues webmock
- switch to remote webmockr dependency
- add test for upcoming webmockr release","dgkf",0,0
"Roche/rtables","`extra_args` does not work","https://github.com/Roche/rtables/issues/75","closed",2020-09-29,2020-09-29,2020-09-29,3,"The following code gives an error

```
basic_table() %>%
  analyze(""Sepal.Length"", afun = function(x, a) {
     in_rows(mean_a = rcell(mean(x) + a , format = ""xx""))
     
  }, extra_args = list( a = 1)) %>%
  build_table(iris)
```

with the error

```
Error in is(x, ""CellValue"") : argument ""a"" is missing, with no default
```","waddella",0,0
"Novartis/peax","Add parent data base dir to python path","https://github.com/Novartis/peax/pull/14","closed",2020-09-29,2020-09-29,2020-09-29,0,"","flekschas",0,0
"Novartis/peax","More bug fixes related to custom encoder models","https://github.com/Novartis/peax/pull/13","closed",2020-09-29,2020-09-29,2020-09-29,0,"","flekschas",0,0
"Roche/rtables","split_* on a numeric behavior","https://github.com/Roche/rtables/issues/74","closed",2020-09-29,2020-12-16,2020-12-16,2,"","gmbecker",78,0
"Roche/rtables","`analyze_colvars` gives a warning when `extra_args` are used","https://github.com/Roche/rtables/issues/76","closed",2020-09-30,2020-09-30,2020-09-30,2,"`analyze_colvars` gives a warning when `extra_args` are used in the `build_table` step. 

When I tried to debug this, then I found that the `exargs` list only has 5 elements instead of the required 6 in the example below, when passing to the `mapply` call at the end of 
`gen_rowvalues(dfpart, datcol = datcol, cinfo, func, splextra = splextra, takesdf = takesdf, baselines, inclNAs = inclNAs)`. 

Example:

```r
library(rtables)

dta_test <- data.frame(
  USUBJID = rep(1:6, each = 3),
  PARAMCD = rep(""lab"", 6*3),
  AVISIT = rep(paste0(""V"", 1:3), 6),
  ARM = rep(LETTERS[1:3], rep(6, 3)),
  AVAL = c(9:1, rep(NA, 9)),
  CHG = c(1:9, rep(NA, 9))
)

## Default output within a `rtables` pipeline.
l <- basic_table() %>%
  split_cols_by(""ARM"") %>%
  split_rows_by(""AVISIT"") %>%
  split_cols_by_multivar(vars = c(""AVAL"", ""CHG"")) %>%
  analyze_colvars(mean, extra_args = list(na.rm = TRUE))

build_table(l, dta_test)
```

Session info:
```r
R version 3.6.1 (2019-07-05)
Platform: x86_64-pc-linux-gnu (64-bit)
Running under: Debian GNU/Linux 9 (stretch)

Matrix products: default
BLAS/LAPACK: /usr/lib/libopenblasp-r0.2.19.so

locale:
 [1] LC_CTYPE=en_US.UTF-8       LC_NUMERIC=C               LC_TIME=en_US.UTF-8        LC_COLLATE=en_US.UTF-8    
 [5] LC_MONETARY=en_US.UTF-8    LC_MESSAGES=C              LC_PAPER=en_US.UTF-8       LC_NAME=C                 
 [9] LC_ADDRESS=C               LC_TELEPHONE=C             LC_MEASUREMENT=en_US.UTF-8 LC_IDENTIFICATION=C       

attached base packages:
[1] stats     graphics  grDevices utils     datasets  methods   base     

other attached packages:
[1] rtables_0.3.2.17.9014 magrittr_1.5         

loaded via a namespace (and not attached):
[1] compiler_3.6.1  htmltools_0.4.0 tools_3.6.1     Rcpp_1.0.3      digest_0.6.23   packrat_0.5.0   rlang_0.4.3     purrr_0.3.3 
```
","danielinteractive",0,0
"pharmaR/riskmetric","Clean up error messages issued on a `pkg_missing` reference","https://github.com/pharmaR/riskmetric/issues/165","open",2020-10-01,2020-10-01,NA,0,"Following up on #149, we currently get a whole slew of warnings when running a `pkg_missing` reference, but give no indication that the pkg was not able to found from one of our sources. 

We should consider how we might want to short-circuit on this situation to provide some more meaningful feedback to the user.","dgkf",265,265
"nlmixrdevelopment/nlmixr","Output linCmt() derived parameters in nlmixr output","https://github.com/nlmixrdevelopment/nlmixr/issues/408","open",2020-10-01,2020-10-01,NA,0,"","mattfidler",265,265
"Roche/rtables","`add_colcounts()` fails when applied without column split","https://github.com/Roche/rtables/issues/78","closed",2020-10-02,2020-10-05,2020-10-05,1,"The example below gives an error: `Error in (function (classes, fdef, mtable)  : 
  unable to find an inherited method for function ‘disp_ccounts<-’ for signature ‘""NULL""’`

```
basic_table() %>% 
  add_colcounts() %>%
  analyze(""AGE"") %>%
  build_table(DM)
```

Expected result:
```
        all obs  
       (N=356)
--------------
Mean    34.22 
```","danielinteractive",3,0
"Roche/rtables","add features to `make_afun` ","https://github.com/Roche/rtables/issues/77","closed",2020-10-02,2020-10-06,2020-10-05,5,"Thanks @gmbecker for `make_afun`, it looks pretty good already. However, in order to switch to using it in production, we would still need the following features for `make_afun`:

- I think this is more a bug, but also listing here: The labels that are passed from the statistics function result are not ending up in the table as they should. Example:
	```r
	s_summary <- function(x) {
	  stopifnot(is.numeric(x))
	
	  list(
	    n = with_label(sum(!is.na(x)), ""N subjects""),
	    mean_sd = with_label(c(mean = mean(x), sd = sd(x)), ""My mean and SD""),
	    min_max = with_label(range(x), ""Range"")
	  )
	}
	a_summary <- make_afun(
	  s_summary,
	  .labels = c(n = ""n subjects""),  # only overwrite the label of the `n` statistics here.
	  .formats = c(n = ""xx"", mean_sd = ""xx.xx (xx.xx)"", min_max = ""xx.xx - xx.xx"")
	)
	basic_table() %>%
	  analyze(
	    ""Sepal.Length"",
	    afun = a_summary
	  ) %>%
	  build_table(iris)
	```
	Here we have labels ""n"", ""mean_sd"" and ""min_max"" instead of the expected ""n subjects"", ""My mean and SD"" and ""Range"".

- We need `indent_mods` functionality for `make_afun`, analogous to `formats` functionality (only nonnegative indent modification would be sufficient, compare current prototype we have internally in `tern`)

- I think it is nice to be able to change default arguments of the statistics function. However, would it be possible to make the logical step to also allow to set a new default for arguments that did not have a default earlier in the statistics function? Example:
	```r
	s_foo <- function(df, .N_col, a = 1, b = 2) {
	   list(
	      nrow_df = nrow(df),
	      .N_col = .N_col,
	      a = a,
	      b = b
	   )
	}
	a_foo <- make_afun(s_foo, .N_col = 40,
	 .formats = c(nrow_df = ""xx.xx"", "".N_col"" = ""xx."", a = ""xx"", b = ""xx.x""),
	 .labels = c(nrow_df = ""Nrow df"", "".N_col"" = ""n in cols"", a = ""a value"", b = ""b value"")
	)
	a_foo(iris)
	```
	does not work currently.

- When handling reference columns we need to be able to pass empty strings instead of
numbers from a statistics function. In that case, the `afun` returned by `make_afun` should handle that case by changing the format to `""xx""` and not use the usually numeric format which will fail in the table production step. (I could imagine that this might be also solved by modifying the general interpretation of formats to not do anything when a string is detected.) Note that we cannot work with `NULL` instead of strings because that does not allow attributes which we need for passing labels.

	Example:
	```r
	s_summary_ref <- function(x, .in_ref_col) {
	  list(
        n = with_label(`if`(in_ref_col, """", length(x)), ""Number of patients""),
        mean = with_label(`if`(in_ref_col, """", mean(x)), ""Mean""),
        median = with_label(`if`(in_ref_col, """", median(x)), ""Median"")
      )
	}
	a_summary_ref <- make_afun(
	  s_summary_ref,
	  .formats = c(n = ""xx"", mean_sd = ""xx.xx (xx.xx)"", min_max = ""xx.xx - xx.xx"")
	)
	basic_table() %>%
	  split_cols_by(""Species"", ref_group = ""setosa"") %>%
	  analyze(""Sepal.Length"", afun = a_summary_ref) %>%
	  build_table(iris)
	```
","danielinteractive",3,-1
"nlmixrdevelopment/nlmixr","Crash for fo model without random effects","https://github.com/nlmixrdevelopment/nlmixr/issues/409","closed",2020-10-02,2020-10-03,2020-10-03,10,"The ""fo"" fit below crashes R while the ""focei"" fit works.  I believe that fitting ""fo"" without random effects is unsupported, but catching it before a crash would be preferable.

This is on Windows with installation updated moments ago with the update code at the bottom.

```r
library(nlmixr)

one.cmt <- function() {
  ini({
    ## You may label each parameter with a comment
    tka <- 0.45 # Log Ka
    tcl <- 1 # Log Cl
    ## This works with interactive models
    ## You may also label the preceding line with label(""label text"")
    tv <- 3.45; label(""log V"")
    ## the label(""Label name"") works with all models
    #eta.ka ~ 0.6
    #eta.cl ~ 0.3
    #eta.v ~ 0.1
    add.sd <- 0.7
  })
  model({
    ka <- exp(tka)
    cl <- exp(tcl)
    v <- exp(tv)
    linCmt() ~ add(add.sd)
  })
}

fit <- nlmixr(one.cmt, theo_sd, est=""focei"")
fit <- nlmixr(one.cmt, theo_sd, est=""fo"")
```

Update method:

```
remotes::install_github(""nlmixrdevelopment/n1qn1c"")
remotes::install_github(""nlmixrdevelopment/RxODE"", ref=""pruneBranch"")
remotes::install_github(""nlmixrdevelopment/nlmixr"", ref=""foceiDur"", force=TRUE)
```","billdenney",1,0
"nlmixrdevelopment/nlmixr","Data Preparation Causes Model Not to Estimate","https://github.com/nlmixrdevelopment/nlmixr/issues/411","closed",2020-10-02,2020-10-02,2020-10-02,1,"I'm working through where the actual problem is coming from, but I have a subject whose first measurement is at time=192.  Somewhere during data preparation, a new row with TIME=0, EVID=9 and AMT=NA.  That row appears to be giving an error of:

```
Error in .fitFun(.ret) : 'amt' value NA or 0 for dose event
```

After running

```
nlmixr(object=model_twocmt, data=d_mod, est=""fo"")
```
","billdenney",0,0
"pharmaR/riskmetric","Failed to execute iopages example","https://github.com/pharmaR/riskmetric/issues/166","closed",2020-10-02,2020-10-07,2020-10-07,2,"I did devtools::install_github(""pharmaR/riskmetric"") as instructed at iopages.
Then I ran example code as follows resulting in failure to find ""assess()""
> library(riskmetric)
> 
> pkg_ref(c(""riskmetric"", ""utils"", ""tools"")) %>%
+     as_tibble() %>%
+     assess() %>%
+     score() %>%
+     mutate(risk = summarize_risk(.))
Error in assess(.) : could not find function ""assess""","keaven",5,0
"nlmixrdevelopment/nlmixr","focei model with eta fixed to zero does not integrate","https://github.com/nlmixrdevelopment/nlmixr/issues/410","closed",2020-10-02,2020-10-02,2020-10-02,2,"This is also with current RxODE and nlmixr.

``` r
library(nlmixr)

one.cmt <- function() {
  ini({
    ## You may label each parameter with a comment
    tka <- 0.45 # Log Ka
    tcl <- 1 # Log Cl
    ## This works with interactive models
    ## You may also label the preceding line with label(""label text"")
    tv <- 3.45; label(""log V"")
    ## the label(""Label name"") works with all models
    eta.ka ~ fixed(0)
    #eta.cl ~ 0.3
    #eta.v ~ 0.1
    add.sd <- 0.7
  })
  model({
    ka <- exp(tka + eta.ka)
    cl <- exp(tcl)
    v <- exp(tv)
    linCmt() ~ add(add.sd)
  })
}

fit <- nlmixr(one.cmt, theo_sd, est=""focei"")
#> i parameter labels from comments will be replaced by 'label()'
#> RxODE 0.9.2.1 using 4 threads (see ?getRxThreads)
#> Key: U: Unscaled Parameters; X: Back-transformed parameters; G: Gill difference gradient approximation
#> F: Forward difference gradient approximation
#> C: Central difference gradient approximation
#> M: Mixed forward and central difference gradient approximation
#> Unscaled parameters for Omegas=chol(solve(omega));
#> Diagonals are transformed, as specified by foceiControl(diagXform=)
#> |-----+---------------+-----------+-----------+-----------+-----------|
#> |    #| Objective Fun |       tka |       tcl |        tv |    add.sd |
#> |-----+---------------+-----------+-----------+-----------+-----------|
#> Error in .fitFun(.ret) : 
#>   Evaluation error: Infinite/NaN while evaluating initial objective function.
#> Restart 1
#> Key: U: Unscaled Parameters; X: Back-transformed parameters; G: Gill difference gradient approximation
#> F: Forward difference gradient approximation
#> C: Central difference gradient approximation
#> M: Mixed forward and central difference gradient approximation
#> Unscaled parameters for Omegas=chol(solve(omega));
#> Diagonals are transformed, as specified by foceiControl(diagXform=)
#> |-----+---------------+-----------+-----------+-----------+-----------|
#> |    #| Objective Fun |       tka |       tcl |        tv |    add.sd |
#> |-----+---------------+-----------+-----------+-----------+-----------|
#> Error in .fitFun(.ret) : 
#>   Evaluation error: Infinite/NaN while evaluating initial objective function.
#> Restart 2
#> Key: U: Unscaled Parameters; X: Back-transformed parameters; G: Gill difference gradient approximation
#> F: Forward difference gradient approximation
#> C: Central difference gradient approximation
#> M: Mixed forward and central difference gradient approximation
#> Unscaled parameters for Omegas=chol(solve(omega));
#> Diagonals are transformed, as specified by foceiControl(diagXform=)
#> |-----+---------------+-----------+-----------+-----------+-----------|
#> |    #| Objective Fun |       tka |       tcl |        tv |    add.sd |
#> |-----+---------------+-----------+-----------+-----------+-----------|
#> Error in .fitFun(.ret) : 
#>   Evaluation error: Infinite/NaN while evaluating initial objective function.
#> Restart 3
#> Key: U: Unscaled Parameters; X: Back-transformed parameters; G: Gill difference gradient approximation
#> F: Forward difference gradient approximation
#> C: Central difference gradient approximation
#> M: Mixed forward and central difference gradient approximation
#> Unscaled parameters for Omegas=chol(solve(omega));
#> Diagonals are transformed, as specified by foceiControl(diagXform=)
#> |-----+---------------+-----------+-----------+-----------+-----------|
#> |    #| Objective Fun |       tka |       tcl |        tv |    add.sd |
#> |-----+---------------+-----------+-----------+-----------+-----------|
#> Error in .fitFun(.ret) : 
#>   Evaluation error: Infinite/NaN while evaluating initial objective function.
#> Error in (function (data, inits, PKpars, model = NULL, pred = NULL, err = NULL, : Could not fit data.
```

<sup>Created on 2020-10-02 by the [reprex package](https://reprex.tidyverse.org) (v0.3.0)</sup>
","billdenney",0,0
"pharmaR/riskmetric","Updating to R-CMD-check GitHub action badge, fixed example","https://github.com/pharmaR/riskmetric/pull/167","closed",2020-10-02,2021-03-31,2020-10-07,2,"Updating the badge to reflect our shift from travis to GitHub actions so that it reflects our build status properly","dgkf",5,-175
"openpharma/visR","Update vignette for KM analysis + General bug fixes","https://github.com/openpharma/visR/pull/68","closed",2020-10-03,2021-03-03,2020-10-05,0,"","SHAESEN2",2,-149
"Roche/rtables","`col_counts` are wrong for total column in this example","https://github.com/Roche/rtables/issues/79","closed",2020-10-05,2020-10-07,2020-10-07,6,"It seems that sometimes the total column count is right, but sometimes not. Here is an example where it is wrong:

```r
library(rtables)

adsl <- ex_adsl
n_per_arm <- table(adsl$ARM)

adcm <- ex_adcm

result <- basic_table() %>%
  split_cols_by(var = ""ARM"", split_fun = add_overall_level(""All Patients"", first = FALSE)) %>%
  add_colcounts() %>%
  build_table(adcm, col_counts = n_per_arm)
result
```

Session info:

```r
R version 3.6.1 (2019-07-05)
Platform: x86_64-pc-linux-gnu (64-bit)
Running under: Debian GNU/Linux 9 (stretch)

Matrix products: default
BLAS/LAPACK: /usr/lib/libopenblasp-r0.2.19.so

locale:
 [1] LC_CTYPE=en_US.UTF-8       LC_NUMERIC=C               LC_TIME=en_US.UTF-8        LC_COLLATE=en_US.UTF-8     LC_MONETARY=en_US.UTF-8   
 [6] LC_MESSAGES=C              LC_PAPER=en_US.UTF-8       LC_NAME=C                  LC_ADDRESS=C               LC_TELEPHONE=C            
[11] LC_MEASUREMENT=en_US.UTF-8 LC_IDENTIFICATION=C       

attached base packages:
[1] stats     graphics  grDevices utils     datasets  methods   base     

other attached packages:
[1] rtables_0.3.2.17.9015 magrittr_1.5         

loaded via a namespace (and not attached):
[1] compiler_3.6.1  htmltools_0.4.0 tools_3.6.1     Rcpp_1.0.3      digest_0.6.23   packrat_0.5.0   rlang_0.4.3     purrr_0.3.3 
```","danielinteractive",2,0
"openpharma/visR","Added collapse to add_risktable","https://github.com/openpharma/visR/pull/69","closed",2020-10-05,2021-03-03,2020-10-08,0,"","SHAESEN2",3,-146
"openpharma/visR","Consolidate vr_utils.R and utilities.R","https://github.com/openpharma/visR/issues/71","closed",2020-10-05,2021-05-30,2021-05-30,3,"It looks like we have several places where utility functions are defined: minimally R/vr_utils.R and R/utilities.R. Maybe it's good to agree on one single place for this? Happy to be convinced otherwise.","cschaerfe",237,0
"Roche/crmPack","Unable to reproduce minimally informative prior from Neuenschwander (2008) paper","https://github.com/Roche/crmPack/issues/6","closed",2020-10-05,2021-01-26,2021-01-26,4,"Hello, I am trying to reproduce the non-informative prior given in the Neuenschwander (2008) paper, from which the MinimalInformative function is based off of. They arrive at the parameters
mu1 = 2.27
mu2 = 0.26
sigma1 = 1.98
sigma2 = 0.40
rho = -.16

Using the code below, I get
mu1 = .98
mu2 = -.79
sigma1 = 1.63
sigma2 = 0.29
rho = .71


```r
library(crmPack)
set.seed(132)
MinimalInformative(dosegrid = c(1, 2.5, 5, 10, 15, 20, 25, 30, 40, 50, 75, 100, 150, 200, 250),
                   refDose = 250,
                   threshmin = .6,
                   threshmax = .2,
                   logNormal = TRUE)
```","jfiksel",113,0
"Roche/ggtips","Use ggplot mechanics to remove rows with NA","https://github.com/Roche/ggtips/pull/53","closed",2020-10-05,2020-10-06,2020-10-06,3,"Improved NA removal. In some cases NA value should NOT be removed (colour aes for `geom_point` etc). In this solution the default ggplot mechanics is used to remove incorrect rows.

Minimal reproducible example:
```
library(ggplot2)
df <- data.frame(x = c(1,2,3), y = c(1,2,3), col = factor(c(""one"", ""two"", NA)))
p <- ggplot(df, aes(x, y, colour = col)) + geom_point()
varDict <- list(col = ""cvar"")
res <- ggtips::getSvgAndTooltipdata(p, varDict)
```
Returns an error for the current ggtips version:
```
arguments imply differing number of rows: 2, 3 
```

And works fine in this PR:
```
> res$data
$points
$points[[1]]
                      tooltip    coordX     coordY
1 <ul><li>cvar: one</li></ul> 0.1392658 0.87689388
2 <ul><li>cvar: two</li></ul> 0.4529426 0.46633951
3  <ul><li>cvar: NA</li></ul> 0.7666194 0.05578515
```","mjakubczak",1,0
"Roche/rtables","vignette on how to put model results in a table","https://github.com/Roche/rtables/issues/80","open",2020-10-05,2020-11-04,NA,2,"see the working code in the slides with 2 examples:

 1. using broom
 2. create a results `data.frame`

Not too much text is needed.","waddella",261,231
"openpharma/visR","vr_render_table always collapses rows when using kable engine","https://github.com/openpharma/visR/issues/70","closed",2020-10-05,2021-05-31,2021-05-31,0,"#### Issue description

vr_render_table always collapses rows when using kable engine. This is not what we always need and should be an option or so.

#### Steps to reproduce the issue

Please share code if possible.

```r
library(survival)
data(lung)


lung %>% 
  head(10) %>% 
  vr_render_table(title = ""First 10 observations of `lung_cohort`."",
                  caption = """",
                  datasource = DATASET, 
                  engine = ""kable"")
```

#### What's the expected result?

- I want to see each row of the first ten samples


#### What's the actual result?

- Those consecutive row cells with same content are collapsed into one


#### Additional details / screenshot
","cschaerfe",238,0
"openpharma/visR","vr_summarize and get_summary","https://github.com/openpharma/visR/issues/72","closed",2020-10-05,2021-05-30,2021-05-30,4,"We have multiple functions creating different kinds of summaries:

- `vr_summarize` and `vr_summarize_tab1` are defined and used in the context of creating a summary table (in vr_utils.R)
- `get_summary` is defined to create a summary of a survfit object

I wonder if we should consolidate these methods or alternatively have more distinct names for them to avoid confusion?","cschaerfe",237,0
"Roche/rtables","""(xx, xx)"" format doesn't work correctly","https://github.com/Roche/rtables/issues/82","closed",2020-10-06,2020-12-16,2020-12-16,0,"```
> library(rtables)
> format_rcell(rcell(c(2, 5), format = ""(xx, xx)""))
[1] ""(25)""
```

As opposed to the `""(xx.x, xx.x)""` format which sort of does

```
> format_rcell(rcell(c(2, 5), format = ""(xx.x, xx.x)""))
[1] ""(2, 5)""
```
Though the above should be `""(2.0, 5.0)""` I think?

@waddella 
","gmbecker",71,0
"Roche/rtables","`make_afun` in this example cannot set value for argument of stats function","https://github.com/Roche/rtables/issues/81","closed",2020-10-06,2020-10-06,2020-10-06,2,"This does not work and I don't understand why:

```r
s_foo <- function(df, .N_col, a = 1, b = 2, c) {
  list(
    nrow_df = nrow(df),
    .N_col = .N_col,
    a = a,
    b = b,
    c = c
  )
}

a_foo <- make_afun(s_foo, c = 40,
                    .formats = c(nrow_df = ""xx.xx"", "".N_col"" = ""xx."", a = ""xx"", b = ""xx.x""),
                    .labels = c(nrow_df = ""Nrow df"", "".N_col"" = ""n in cols"", a = ""a value"", b = ""b value"")
)

a_foo(iris, .N_col = 20)
```

Session info:

```
R version 3.6.1 (2019-07-05)
Platform: x86_64-pc-linux-gnu (64-bit)
Running under: Red Hat Enterprise Linux

Matrix products: default
BLAS/LAPACK: /usr/lib64/libopenblas-r0.3.3.so

locale:
 [1] LC_CTYPE=en_US.UTF-8       LC_NUMERIC=C               LC_TIME=en_US.UTF-8       
 [4] LC_COLLATE=en_US.UTF-8     LC_MONETARY=en_US.UTF-8    LC_MESSAGES=en_US.UTF-8   
 [7] LC_PAPER=en_US.UTF-8       LC_NAME=C                  LC_ADDRESS=C              
[10] LC_TELEPHONE=C             LC_MEASUREMENT=en_US.UTF-8 LC_IDENTIFICATION=C       

attached base packages:
[1] stats     graphics  grDevices utils     datasets  methods   base     

other attached packages:
[1] rtables_0.3.2.17.9021 magrittr_1.5         

loaded via a namespace (and not attached):
 [1] Rcpp_1.0.5        rstudioapi_0.11   knitr_1.29        usethis_1.6.1     devtools_2.3.1   
 [6] pkgload_1.0.2     R6_2.4.0          rlang_0.4.7       fansi_0.4.0       tools_3.6.1      
[11] pkgbuild_1.0.6    packrat_0.5.0     xfun_0.16         sessioninfo_1.1.1 cli_2.0.2        
[16] withr_2.1.2       remotes_2.2.0     htmltools_0.5.0   ellipsis_0.3.0    rprojroot_1.3-2  
[21] assertthat_0.2.1  digest_0.6.25     crayon_1.3.4      processx_3.4.1    purrr_0.3.4      
[26] callr_3.4.3       fs_1.3.1          ps_1.3.0          curl_4.2          testthat_2.3.2   
[31] memoise_1.1.0     glue_1.4.1        compiler_3.6.1    backports_1.1.5   desc_1.2.0       
[36] prettyunits_1.0.2
```","danielinteractive",0,0
"nlmixrdevelopment/nlmixr","lnorm with SAEM regression","https://github.com/nlmixrdevelopment/nlmixr/issues/414","closed",2020-10-06,2020-10-16,2020-10-16,0,"","mattfidler",10,0
"nlmixrdevelopment/nlmixr","warfarin regression","https://github.com/nlmixrdevelopment/nlmixr/issues/413","closed",2020-10-06,2020-10-06,2020-10-06,2,"https://github.com/nlmixrdevelopment/nlmixr/blob/ea1f9812655463463afc36a440b008503035a01e/R/ui.R#L2550","mattfidler",0,0
"Roche/rtables","`in_rows` no longer respects `.labels` argument","https://github.com/Roche/rtables/issues/83","closed",2020-10-07,2020-10-07,2020-10-07,1,"In most recent version I see that `.labels` no longer works in `in_rows`.

```r
count_fraction <- CellValue(
  c(107, 0.798),
  format = ""xx (xx.x%)""
)

in_rows(
  .list = list(count_fraction = count_fraction),
  .labels = ""Total number of deaths""
)
```

session:

```r
R version 3.6.3 (2020-02-29)
Platform: x86_64-pc-linux-gnu (64-bit)
Running under: Debian GNU/Linux 9 (stretch)

Matrix products: default
BLAS/LAPACK: /usr/lib/libopenblasp-r0.2.19.so

locale:
 [1] LC_CTYPE=en_US.UTF-8       LC_NUMERIC=C               LC_TIME=en_US.UTF-8        LC_COLLATE=en_US.UTF-8    
 [5] LC_MONETARY=en_US.UTF-8    LC_MESSAGES=C              LC_PAPER=en_US.UTF-8       LC_NAME=C                 
 [9] LC_ADDRESS=C               LC_TELEPHONE=C             LC_MEASUREMENT=en_US.UTF-8 LC_IDENTIFICATION=C       

attached base packages:
[1] stats     graphics  grDevices utils     datasets  methods   base     

other attached packages:
[1] utils.nest_0.2.5.9000        testthat_2.3.2               dplyr_0.8.5                  assertthat_0.2.1            
[5] random.cdisc.data_0.3.5.9000 tern_0.6.8.9000              rtables_0.3.2.17.9024        magrittr_1.5  
```","danielinteractive",0,0
"Novartis/xgxr","adding error message for dirs","https://github.com/Novartis/xgxr/pull/35","closed",2020-10-07,2021-02-04,2021-02-01,0,"at @mattfidler  suggestion, added error catching for these functions #34 

at @irina suggestion, allow for changing caption meta-data font size and font color #15 ","iamstein",117,-3
"Roche/ggtips","Fix for aes names","https://github.com/Roche/ggtips/pull/54","closed",2020-10-07,2020-10-07,2020-10-07,0,"Fix for the following example:
```library(ggplot2)
library(dplyr)
p <- ggplot(
  data = mpg %>% dplyr::mutate(class = factor(class)),
  mapping = aes(x = displ, y = cty)
) + 
  geom_point() + 
  geom_line() + 
  facet_wrap(~ class)

varDict <- list(
  displ = ""Display"",
  cty = ""Cty"",
  class = ""Class""
)

data <- ggtips::getSvgAndTooltipdata(
  plot = p,
  varDict = varDict,
  width = 300,
  height = 400,
  plotScales = list(x = ""identity"", y = ""identity""),
  addAttributes = TRUE
)
```","mjakubczak",0,0
"openpharma/visR","Format the table1 summarize results","https://github.com/openpharma/visR/pull/75","closed",2020-10-07,2020-10-08,2020-10-08,0,"Added digits argument to round the table1 summarize results.","galachad",1,0
"openpharma/visR","Parameter names are not consistent across functions","https://github.com/openpharma/visR/issues/73","closed",2020-10-07,2020-10-09,2020-10-09,1,"Functions should be checked for consistent parameter names for a more intuitive behavior. 

For example:
visR::add_annotation(..., lbl = NULL, ...)
vs
visR::vr_plot(..., y_label = NULL, ...)

","timtreis",2,0
